user_id,numconnections,f_prob,m_prob,white_prob,black_prob,api_prob,hispanic_prob,native_prob,multiple_prob,highest_degree,currentindustry,total_experience_years,company_cleaned,region,country,state,city,mapped_role,seniority,total_compensation,ultimate_parent_company_name,campus_cleaned,field_raw,degree
74877900,500,0.997868896,0.002131104,0.944999993,0.033,0,0.005,0.003,0.014,Bachelor,Real Estate,3.24,the corcoran group,Northern America,United States,New York,New York City,realtor,2,58093.89453,"Anywhere Real Estate, Inc.",university of virginia,English,Bachelor
74996597,198,1,0,0.972000003,0.002,0,0.02,0,0.006,empty,Primary and Secondary Education,13.83,nyc department of education division of early childhood education,Northern America,United States,New York,New York City,education,1,86328.04688,City of New York (New York),,,
75195024,500,0.996688545,0.003311455,0.986999989,0.003,0.001,0.001,0,0.008,empty,Legal Services,,new york law school,Northern America,United States,New York,New York City,professor,5,363003.25,New York Law School,brooklyn law school,,empty
75296308,220,0.003480781,0.996519208,0.958000004,0.002,0.001,0.032000002,0,0.007,Bachelor,,,montroy andersen demarco,Northern America,United States,New York,New York City,architect,5,386283.375,"Montroy Andersen Demarco Group, Inc.",new york institute of technology old westbury,Architectural Science,Bachelor
75369593,298,0.003366997,0.996632993,0.984000027,0,0.008,0.002,0,0.006,Doctor,Hospital & Health Care,105.92,signpath pharma,Northern America,United States,New York,New York City,researcher,7,169332.9531,,new york university graduate school of arts and science,Theoretical and Mathematical Physics (Quantum Information Theory and Quantum Computing),Master
75404943,500,0.592674673,0.407325327,0.822000027,0,0,0,0,0.178000003,Doctor,Capital Markets,13.59,citadel securities,Northern America,United States,New York,empty,law,3,133836.5469,GFH CSEVA LLC,loyola university chicago school of law,Law,Doctor
75419349,336,1,0,0.95599997,0,0.002,0.041999999,0,0,Doctor,Mental Health Care,21.17,columbia university,Northern America,United States,New York,New York City,teaching,2,103578.9609,The Trustees of Columbia University in The City of New York,st john s university,Clinical Psychology,Doctor
75760296,500,0.994840741,0.005159259,0.771000028,0.119999997,0.029999999,0.033,0.003,0.043000001,Bachelor,Design,10.67,nyc department of health and mental hygiene,Northern America,United States,New York,Brooklyn,graphic design,1,51263.27344,City of New York (New York),general assembly,UX Design,empty
75839700,500,0.998287797,0.001712203,0.790000022,0.108999997,0.018999999,0.077,0.001,0.004,Bachelor,Advertising Services,8.16,grow therapy,Northern America,United States,New York,New York City,public relations,4,116412.7266,"Grow Care, Inc.",penn state university,Marketing,Bachelor
76034176,204,0.996259213,0.003740788,0.178000003,0.001,0.004,0.805000007,0,0.012,Bachelor,Accounting,16.75,everland,Northern America,United States,New York,New York City,accounts receivable,3,130480.0547,Everland LLC,florida atlantic university,Accounting,Bachelor
76110748,448,0.479502946,0.520497024,0.013,0.004,0.966000021,0.002,0,0.015,Doctor,Research,10.92,bytedance,Northern America,United States,New York,New York City,research scientist,3,145778.5,ByteDance Ltd. (Cayman Islands),boston college,Computational Biophysics,Doctor
76172198,500,0.003805762,0.996194243,0.460999996,0.40200001,0.021,0.093000002,0.005,0.017999999,Master,Music,1.59,magus entertainment,Northern America,United States,New York,New York City,artist,5,309088.3125,"Magus Entertainment, Inc.",nyu steinhardt school of culture education and human development,Music Business,Master
76369782,500,0.004373698,0.99562633,0.940999985,0.003,0.018999999,0.009,0,0.028000001,Bachelor,IT Services and IT Consulting,26.67,bmo capital markets,Northern America,United States,New York,New York City,capital markets,6,494919.7188,Bank of Montreal,the college of new jersey,Law and Justice,Bachelor
76452878,409,0.004810074,0.995189905,0.976000011,0,0.006,0.017000001,0,0.001,Bachelor,IT Services and IT Consulting,12.25,proteli llc,Northern America,United States,New York,New York City,strategic,5,560766.1875,Proteli LLC,university of maryland college park,Computer Science,Bachelor
76587135,500,0.006740507,0.99325949,0.050000001,0.001,0.066,0.832000017,0.008,0.043000001,High School,Financial Services,2.09,mainshares,Northern America,United States,New York,New York City,consulting,4,195875.5469,Mainshares LLC,university of pennsylvania,Politicsand Economics (PPE),empty
76597424,500,0.979623079,0.020376921,0.282999992,0.666000009,0.005,0.007,0.002,0.037,empty,Broadcast Media,19.08,orion worldwide,Northern America,United States,New York,New York City,ambassador,5,257949.625,Orion Worldwide LLC,college of the holy cross,,empty
77234929,410,0.005468704,0.994531274,0.95599997,0.012,0.005,0.01,0.01,0.007,Doctor,Law Practice,3.75,rosenberg family law pc,Northern America,United States,New York,Garden City,law,3,133665.75,Saltzman Chetkof & Rosenberg LLP,cardozo school of law,,Doctor
77311846,500,0.997272909,0.002727091,0.976999998,0.001,0.017999999,0.004,0,0,Master,Education Administration Programs,15.52,the d e shaw group,Northern America,United States,New York,New York City,spring,2,218282.8594,D. E. Shaw & Co. LP,university of michigan stephen m ross school of business,Master of Accounting,Master
77476536,500,0,1,1,0,0,0,0,0,empty,Insurance,,brokers international,Northern America,United States,New York,New York City,investment,5,501596.0625,Brokers International,school name,,empty
77773527,500,0.00166139,0.99833858,0.760999978,0.194999993,0.022,0.009,0.001,0.012,Bachelor,Financial Services,6.34,ares management corporation,Northern America,United States,New York,New York City,resident,5,378840.625,Ares Management Corp.,zicklin school of business,Finance,Bachelor
77965314,249,0.998073995,0.001926005,0.95599997,0.029999999,0.001,0.013,0,0,Master,Chemical Manufacturing,12,laurentide wealth,Northern America,United States,New York,New York City,ambassador,3,187939.6875,,tilburg university,Economic Psychology,Master
78125810,256,0.198949441,0.801050544,0.822000027,0.108000003,0.016000001,0.008,0.001,0.045000002,Doctor,,9.99,northeast new jersey legal services,Northern America,United States,New York,New York City,attorney,2,184807.4844,,rutgers university school of law newark,Doctor of Law,Doctor
78250487,500,0.996709704,0.003290296,1,0,0,0,0,0,Doctor,Legal Services,7,mcdermott will emery,Northern America,United States,New York,New York City,attorney,6,774378.8125,Mcdermott Will & Schulte LLP,elisabeth haub school of law at pace university,law,Doctor
78442639,500,0,1,0.992999971,0.004,0.001,0.001,0.001,0,Bachelor,Software Development,8.33,gemini,Northern America,United States,New York,New York City,software engineer,3,258184.0625,Gemini Space Station LLC,university of waikato,Computer Science,Bachelor
78632169,173,0.996914566,0.003085434,0.874000013,0.017000001,0.033,0.059,0.001,0.016000001,Master,Marketing & Advertising,3.92,cnr group inc,Northern America,United States,New York,New York City,marketing project,1,99626.67969,"Nicolet Plastics, Inc.",new york university,Integrated Marketing in Data Analytics,Master
78661849,500,0.9922328,0.0077672,0.035999998,0.001,0.086000003,0.871999979,0,0.005,Bachelor,Events Services,35,institutional investor,Northern America,United States,New York,New York City,events,5,104750.6953,Epiris LLP,franklin marshall college,,Bachelor
78720869,500,0.003380365,0.996619642,0.481000006,0.472000003,0.001,0.011,0,0.035,empty,Commercial Real Estate,10.67,metlife,Northern America,United States,New York,New York City,real estate agent,2,79184.17188,"MetLife, Inc.",university of maine,,empty
79392059,500,0.9922328,0.0077672,0.870999992,0,0.005,0.118000001,0,0.006,MBA,Hospital & Health Care,8.16,nyu langone health,Northern America,United States,New York,New York City,audit,2,163317.5469,NYU Langone Health,university of scranton,Accounting,MBA
79959704,500,1,0,0.89200002,0.041000001,0.011,0.021,0.009,0.026000001,Doctor,Higher Education,20.35,logos ri,Southern Europe,Italy,Tuscany,Florence,directors,7,461300.375,Logos RI,sapienza università di roma,Liberal Arts and Sciences/Liberal Studies,Master
79979277,500,0.429708928,0.570291042,0.004,0,0.989000022,0,0,0.007,Master,Investment Management,7.83,blackrock,Northern America,United States,New York,empty,tax accountant,5,290315.7813,"BlackRock, Inc.",fordham university graduate school of business administration,Accounting,Master
80038556,500,0.994840741,0.005159259,0.99000001,0.002,0,0.003,0.005,0,Bachelor,Higher Education,8.84,jag physical therapy,Northern America,United States,New York,Manhattan,nanny,1,36310.72266,JAG-ONE Physical Therapy LLC,quinnipiac university,Health Professions and Related Clinical SciencesOther,Bachelor
80341332,500,0.996829569,0.003170431,0.016000001,0.004,0.001,0.977999985,0,0.001,Doctor,Research,15.91,northwell health,Northern America,United States,New York,New York City,teaching,2,135835.9688,"Northwell Health, Inc.",touro college of osteopathic medicine,,Doctor
80978163,326,0.997914076,0.002085924,0.984000027,0.001,0.001,0.008,0.002,0.004,Master,Medical Practice,4.5,long island jewish medical center,Northern America,United States,New York,New York City,substitute teacher,2,149109.0781,Northwell Health Foundation,hofstra university,Physician Assistant,Master
81239824,267,0.045362007,0.954638004,0.954999983,0.001,0.001,0.021,0.001,0.021,Bachelor,Biotechnology Research,9.67,orchestra biomed,Northern America,United States,Pennsylvania,New Hope,research scientist,2,118920.6094,"Orchestra Biomed Holdings, Inc.",new jersey institute of technology,BiologyGeneral,Bachelor
81345367,500,0.004226263,0.995773733,0.860000014,0.034000002,0.024,0.057,0.003,0.022,Doctor,Higher Education,64,teachers college columbia university,Northern America,United States,New York,New York City,teacher,4,143821.0781,The Trustees of Columbia University in The City of New York,rand school of public policy,Health Policy,empty
81421126,158,0.003469367,0.996530652,0.246000007,0.629000008,0.001,0.054000001,0.008,0.061999999,empty,,,the ivy leaguers,Northern America,United States,New York,New York City,md,7,1345539.125,The Ivy Leaguers,,,
81645688,211,0.004226263,0.995773733,0.317999989,0.002,0.646000028,0.007,0,0.027000001,empty,,,ysuck,Northern America,United States,New York,New York City,unemployed,1,71486.30469,,the city college of new york,,empty
81669122,413,0.997817457,0.002182543,0.989000022,0.001,0.001,0.004,0.001,0.004,Bachelor,IT Services and IT Consulting,41.92,northwell health,Northern America,United States,New York,Melville,systems analyst,5,262174.0625,"Northwell Health, Inc.",brooklyn college,cum laude,Bachelor
82020809,447,0.999493718,0.0005062818527,0.108000003,0.007,0.119000003,0.689000011,0,0.077,empty,Photography,20.66,skyword,Northern America,United States,New York,New York City,copywriter,1,94940.64063,"Skyword, Inc.",cypress bay high school,,empty
82033830,154,0.995991767,0.004008234,0.025,0.007,0.856000006,0.059,0.001,0.052000001,Bachelor,Apparel & Fashion,14.57,alexander wang llc,Northern America,United States,New York,New York City,brand,5,356469.0625,"Alexander Wang, Inc.",parsons school of design the new school,Strategic Design & Management,Bachelor
82320566,164,0.990431786,0.009568214,0.871999979,0.116999999,0,0.001,0,0.01,Master,Artists and Writers,16.58,the metropolitan museum of art,Northern America,United States,New York,New York City,directors,5,126682.0313,The Metropolitan Museum of Art,new york university,,Master
82442116,500,0.005356449,0.994643569,0.136999995,0.001,0.001,0.861000001,0,0,MBA,Real Estate,24.92,lizan retail advisors lra,Northern America,United States,New York,New York City,investment,5,723680.9375,Lizan Retail Advisors,tecnológico de monterrey,Real Estate,empty
82588856,500,0.005392819,0.99460721,0.046999998,0.002,0.005,0.939000011,0.004,0.003,Master,Financial Services,11.42,hsbc,Northern America,United States,New York,empty,trader,2,145684.0938,HSBC Holdings Plc,university of california berkeley haas school of business,Master of Financial Engineering (MFE),Master
82610790,500,0.00366595,0.996334076,0.985000014,0,0.004,0.002,0.001,0.008,Bachelor,,6.16,lacrosse unlimited,Northern America,United States,New York,Rockville Centre,cashier,1,24575.298828125,"Lacrosse Unlimited, Inc.",university at buffalo,Electrical and Electronics Engineering,Bachelor
83103851,500,0.997123838,0.002876163,0.842999995,0.109999999,0.002,0.028000001,0.005,0.012,Doctor,Performing Arts,45.66,theater,Northern America,United States,empty,empty,actor,2,117778.9297,Theater X LLC,royal college of dramatic art,Acting,empty
83181399,156,0.006610139,0.993389845,0.860000014,0.108000003,0.002,0.001,0,0.028999999,Associate,,7.24,suffolk county legislature,Northern America,United States,New York,Hauppauge,social,1,55893.05078,Suffolk County Legislature,suffolk county community college,"Liberal Arts and Sciences, General Studies and Humanities",Associate
84533131,500,0.99696064,0.00303936,0.971000016,0.004,0.002,0.005,0.002,0.016000001,Bachelor,Government Administration,15.67,nyc department of parks recreation,Northern America,United States,New York,New York City,coordinator,5,248906.0781,City of New York (New York),hunter college,Political Science,Bachelor
84553716,500,1,0,0.995999992,0.001,0,0.003,0,0,Master,Financial Services,9.16,kbra,Northern America,United States,New York,New York City,teaching,5,128197.8438,"Kroll Bond Rating Agency, Inc.",columbia university in the city of new york,Sustainability Management,Master
84616682,500,0.837315857,0.162684143,0.954999983,0.030999999,0.005,0.005,0,0.004,empty,,,,,,,,,,,,вergen coммυnιтy college,,empty
84787075,500,0.003650578,0.996349394,0.995000005,0.002,0.001,0.001,0.001,0,Master,IT Services and IT Consulting,24.41,meta,Northern America,United States,New York,New York City,content,5,114952.4375,"Meta Platforms, Inc.",university of north carolina at chapel hill,Master of Science in Library Science,Master
84908530,500,0.999680936,0.0003190636635,0.34799999,0.560000002,0.003,0.003,0.001,0.085000001,Master,Research Services,4.25,interstate scholars,Northern America,United States,New York,New York City,editorial,5,380466.5938,Interstate Scholars,tsinghua university,Global Affairs,Master
84980380,257,0.576074183,0.423925847,0.790000022,0.108999997,0.018999999,0.077,0.001,0.004,Doctor,Hospital & Health Care,14.92,north american partners in anesthesia,empty,empty,empty,empty,physician,2,224231.4531,"NMSC Holdings, Inc.",suny downstate medical center,Anesthesiology Residency Program,Doctor
85081480,437,0.03108814,0.968911886,0.855000019,0.032000002,0.007,0.050000001,0.006,0.050000001,MBA,Investment Management,16,bbva,Northern America,United States,New York,New York City,credit risk,6,349009.7188,Banco Bilbao Vizcaya Argentaria SA,bauman moscow state technical university,AerospaceAeronautical and Astronautical/Space Engineering,Master
85256842,500,0.020401798,0.979598224,0.522000015,0.001,0.453999996,0,0,0.023,Bachelor,Marketing & Advertising,17.75,freelance,Northern America,United States,New York,Brooklyn,social media marketing,3,82143.49219,Independent,university of southern california,Communication and Media Studies,Bachelor
85266930,500,0,1,0.007,0.990999997,0.001,0.001,0,0,empty,,,,,,,,,,,,,,
85323823,500,0,1,0.252999991,0.001,0.727999985,0.003,0.001,0.014,Bachelor,Venture Capital & Private Equity,7.58,new enterprise associates nea,Northern America,United States,California,Menlo Park,investment,4,175962.0781,NEA Management Co. LLC,american university of kuwait auk,,empty
85750888,500,0.997152031,0.00284797,0.787999988,0.097000003,0.008,0.016000001,0.005,0.086000003,empty,,,base stylist,Northern America,United States,New York,New York City,hairstylist,2,79930.00781,,,,
85871130,500,1,0,0.222000003,0.740999997,0.004,0.009,0.005,0.018999999,Master,International Affairs,20.91,bard graduate programs in sustainability,Northern America,United States,New York,empty,research analyst,4,136761.2813,Longy School of Music of Bard College,bowie state university,Broadcast Journalism,Bachelor
86218033,500,0.993757486,0.006242514,0.949999988,0.026000001,0.002,0.009,0,0.013,Master,Design Services,11.5,the nicholas center,Northern America,United States,empty,empty,creative,1,56740.58984,Nicholas Center Ltd.,the ad center los angeles,,Master
86274009,470,0.051712781,0.948287249,0.968999982,0.003,0.001,0.002,0.002,0.023,Bachelor,Political Organization,5.75,yale undergraduate prison project,Northern America,United States,New York,New York City,journalist,5,162877.1094,Yale Undergraduate Prison Project,yale university,"Women's, Gender, and Sexuality Studies and Political Science",Bachelor
86389190,500,1,0,0.007,0.002,0.966000021,0.002,0,0.023,Doctor,Medical Practice,13.58,the pelvic connection physical therapy,Northern America,United States,New York,New York City,physical therapist,5,168882.8125,,utica university,Physical Therapy,Doctor
86606692,303,0.004866849,0.995133162,0.987999976,0,0.001,0.002,0.001,0.008,Bachelor,Law Enforcement,26.25,u s secret service,Northern America,United States,New Jersey,empty,agent,1,62146.77734,Government of the United States of America,university of toledo,,Bachelor
86830181,500,0,1,0.032000002,0.001,0.94599998,0,0,0.021,Doctor,Law Practice,3.24,rivkin radler llp,Northern America,United States,New York,New York City,law,3,176206.625,Rivkin Radler LLP,maurice a deane school of law at hofstra university,,Doctor
86863138,237,0.00366595,0.996334076,0.897000015,0.052000001,0.003,0.02,0.002,0.026000001,Bachelor,Medical Practices,11.25,columbia university irving medical center,Northern America,United States,New York,New York City,physician,4,287167.875,The Trustees of Columbia University in The City of New York,mount sinai school of medicine,Medicine,empty
87099337,500,0.003320505,0.996679485,0.987999976,0,0,0.005,0,0.007,MBA,Financial Services,27.34,equitable,Northern America,United States,empty,empty,innovation,6,319833.5,"Equitable Holdings, Inc.",georgia state university j mack robinson college of business,Finance,MBA
87420827,349,0,1,0.493999988,0.005,0.409999996,0.061999999,0,0.028999999,Master,Real Estate,15,yellowstone real estate investments,Northern America,United States,New York,New York City,operating officer,6,391563.875,Yellowstone Real Estate Investments,massachusetts institute of technology,Mechanical Engineering,Master
87687097,500,1,0,0.893000007,0.007,0.005,0.021,0.016000001,0.057999998,Doctor,Real Estate,33.16,university of michigan stephen m ross school of business,Northern America,United States,Michigan,Ann Arbor,directors,4,130437.1797,University of Michigan,syracuse university college of law,Law,Doctor
87727948,500,0.004676135,0.995323837,0.805000007,0.152999997,0.001,0.006,0.013,0.022,MBA,Information Technology & Services,19.17,fivetwenty radio,empty,empty,empty,empty,product support,3,87207.39844,,university of phoenix,,MBA
88288711,457,0.55565995,0.44434005,0.002,0.001,0.995000005,0,0,0.002,Doctor,Research,7.5,new york genome center,Northern America,United States,New York,empty,researcher,2,100036.9219,New York Genome Center,columbia university in the city of new york,"Biomathematics, Bioinformatics, and Computational Biology",Doctor
88547363,500,0.013812254,0.986187756,0.870999992,0.071000002,0.001,0.006,0.018999999,0.032000002,Bachelor,International Affairs,8.42,one for justice,Northern America,United States,New York,New York City,writer,6,630965.4375,One for Justice,brown university,History,Bachelor
88770497,500,0.015011178,0.984988809,0.916999996,0.012,0.030999999,0.014,0.001,0.025,empty,Research Services,,associated press,Northern America,United States,New York,empty,law,2,123688.8438,The Associated Press (New York),brooklyn college,,empty
88780445,376,0.998350203,0.001649797,0.006,0.008,0.802999973,0.160999999,0.001,0.021,Bachelor,Hospital & Health Care,13.92,skin aesthetic surgery of manhattan,Northern America,United States,New York,New York City,nurse,1,53517.03125,,new york university,Global Public Health & Biology,Bachelor
88957833,500,1,0,0.354000002,0.540000022,0.028999999,0.018999999,0.021,0.037,Bachelor,Events Services,7.57,don t tell comedy,Northern America,United States,New York,New York City,host,2,71557.5,"Don't Tell Comedy, Inc.",syracuse university maxwell school,Political Science and Government,Bachelor
88959225,500,0.47533235,0.52466768,0.981000006,0.005,0.004,0.002,0.004,0.004,MBA,Information Technology & Services,6.99,freelance,empty,empty,empty,empty,stack engineer,4,82784.03125,Independent,anadolu university,Management Information Systems,Bachelor
89070334,421,0.003707014,0.996293008,0.977999985,0.001,0.002,0.007,0,0.012,empty,Design Services,,school of visual arts,Northern America,United States,New York,New York City,graphic design,4,105767.3359,School of Visual Arts,yale school of art,graphic design,empty
89341189,500,1,0,0.013,0.034000002,0.855000019,0.039999999,0.003,0.055,Bachelor,Computer Software,10.57,horizon media,Northern America,United States,New York,New York City,strategist,4,153717.375,"Horizon Media, Inc.",fullstack academy,,empty
89425651,320,1,0,0.078000002,0.028999999,0.013,0.871999979,0.004,0.004,empty,Hospital & Health Care,8.59,private dermatology practice dr harold mermelstein md,Northern America,United States,New York,New York City,medical,1,45913.46094,PRIVATE DERMATOLOGY PRACTICE,university of mount saint vincent,Registered Nursing/Registered Nurse,empty
89589448,358,0.998833478,0.001166523,0.009,0.003,0.935000002,0.050999999,0.002,0,Bachelor,Dairy Product Manufacturing,,new york city police department,Northern America,United States,New York,New York City,computer technician,1,42845.23047,New York City Police Department,stony brook university,"Biology, General",Bachelor
89628284,500,1,0,0.569999993,0.098999999,0.200000003,0.082000002,0.002,0.046999998,Master,Retail Apparel and Fashion,42.58,midcap financial,Northern America,United States,Maryland,Bethesda,equity,5,357884.875,MidCap Financial Services LLC,universidad pontificia de salamanca,"Advanced Spanish Grammar, Conversation, Composition & Culture",empty
89667932,500,0.996852219,0.003147781,0.028999999,0.025,0.001,0.939999998,0.001,0.004,Master,,12.01,the beekman tower,Northern America,United States,New York,New York City,reservations,1,43077.76563,The Beekman Tower (23370434),monroe college,Accounting and Business/Management,Master
89782856,166,0.943762064,0.056237936,0.584999979,0.400999993,0.004,0.01,0,0,Master,Hospital & Health Care,16.25,memorial sloan kettering cancer center,Northern America,United States,New York,New York City,research scientist,5,250511.5938,Memorial Sloan Kettering Cancer Center,vanderbilt university,Evolutionary Biology,Master
90127370,370,0.002259522,0.997740507,0.003,0.001,0.925999999,0,0,0.07,Bachelor,Financial Services,3.33,five rings,Northern America,United States,New York,New York City,research,1,124791.9219,Five Rings LLC,columbia university in the city of new york,Computer Science,Bachelor
90377796,500,0.620435715,0.379564256,0.002,0.938000023,0.009,0.033,0.002,0.016000001,Doctor,Retail,41.07,starbucks,Northern America,United States,New York,New York City,actor,5,366038.4688,Starbucks Corp.,american university,Chemistry & Finance,Bachelor
90402033,500,0.004548723,0.995451272,0.275999993,0.497000009,0.01,0.195999995,0.001,0.02,Doctor,Law Practice,8.08,quinn emanuel,Northern America,United States,New York,empty,law,3,269435.3125,Quinn Emanuel Urquhart & Sullivan LLP,columbia law school,,Doctor
90496124,383,0.997331023,0.002668977,0.488999993,0.045000002,0.003,0.451999992,0.005,0.006,Master,Education Administration Programs,2,nyu wasserman center for career development,Northern America,United States,New York,empty,writer,1,59916.50391,NYU Wasserman Center for Career Development,new york university,art history and MA in Humanities,Master
90776586,500,0.982684791,0.017315209,0.790000022,0.108999997,0.018999999,0.077,0.001,0.004,Bachelor,Professional Training & Coaching,4.08,kairacenter,Northern America,United States,New York,New York City,actor,5,468050.3438,,international open university,"Business Administration and Management, General",Bachelor
90936150,294,0.003452602,0.996547401,0.861999989,0.105999999,0.025,0.003,0.004,0,Bachelor,Investment Management,7.92,hightower advisors,Northern America,United States,New York,New York City,investment consultant,6,122234.5938,Hightower Holding LLC,alfred lerner college of business economics at university of delaware,Finance,Bachelor
90961318,156,0.00196415,0.998035848,0.827000022,0.172000006,0.001,0,0,0,Master,Performing Arts,8.91,mj the musical,Northern America,United States,empty,empty,host,1,41236.16016,,new york university,Media Producing,Master
91570906,500,0.003759492,0.996240497,0.99000001,0.003,0,0.003,0,0.004,Bachelor,Advertising Services,46.75,arc worldwide,Northern America,United States,New York,New York City,creative,1,81642.09375,Publicis Groupe SA,the creative circus,Copywriting,empty
91613288,472,0.005175514,0.994824469,0.927999973,0.050000001,0,0.002,0.006,0.014,Bachelor,Motion Pictures & Film,14.67,hbo,Northern America,United States,Rhode Island,Newport,video editor,1,58210.31641,"Warner Bros. Discovery, Inc.",hofstra university,Filmmaking,Bachelor
91685829,395,0,1,0.228,0.023,0.633000016,0.054000001,0.003,0.059,empty,Medical Practices,5,utr therapeutics inc,Northern America,United States,New York,New York City,investigator,5,214790.5938,UTR THERAPEUTICS INC.,columbia university in the city of new york,Genome Engineering,empty
91935442,212,0.998565197,0.001434803,0.224999994,0.001,0.474999994,0.209999993,0.005,0.083999999,Bachelor,Marketing & Advertising,3.92,gooey on the inside,Northern America,United States,New York,empty,social media,2,66845.01563,Gooey On The Inside LLC,cria,Digital Strategies,empty
91994097,348,0.004899383,0.995100617,0.986999989,0.001,0.001,0.009,0.001,0.001,Bachelor,Insurance,9.59,coverys,Northern America,United States,New York,New York City,underwriting,6,395613.0313,"Coverys Community Healthcare Foundation, Inc.",binghamton university,Financial Economics,Bachelor
92233581,500,0.998604655,0.001395345,0.790000022,0.108999997,0.018999999,0.077,0.001,0.004,Master,Hospitals and Health Care,24.25,anthem blue cross and blue shield,Northern America,United States,New York,New York City,social,6,297182.0313,"Elevance Health, Inc.",the george washington university,Legislative Affairs; concentration in Health Policy,Master
92355486,237,0.003480781,0.996519208,0.740999997,0.229000002,0.001,0.005,0.003,0.021,Bachelor,Construction,,danum developments ltd,Northern America,United States,New York,New York City,project development,6,606173.25,Danum Developments Ltd.,sheffield hallam university,Construction Management,Bachelor
92451517,299,0.003320505,0.996679485,0.986999989,0,0,0.004,0,0.009,Doctor,Biotechnology Research,15.66,rutgers new jersey medical school,Northern America,United States,New Jersey,Newark,professor,5,233794.1563,Rutgers State University of New Jersey,johns hopkins bloomberg school of public health,Molecular Microbiology and Immunology,Doctor
92561363,500,0.03108814,0.968911886,0.089000002,0.115999997,0.046,0.72299999,0.003,0.023,Bachelor,Marketing & Advertising,10.67,kinesso,Northern America,United States,New York,New York City,digital marketing,6,284763.5,"Interpublic Group of Cos., Inc.",northeastern university,Marketing/Finance,Bachelor
92599387,246,0.998975933,0.001024067,0.337000012,0.123000003,0.029999999,0.509999991,0,0,Master,Research,5.83,oxford centre for the creative brain,Northern Europe,United Kingdom,England,empty,teaching,3,82884.88281,,university of oxford,Clinical Neuroscience,Master
92798472,500,0.988226056,0.011773944,0.898000002,0.007,0.002,0,0.011,0.082000002,Bachelor,Apparel & Fashion,8.59,hwp insurance,Northern America,United States,New York,New York City,social media marketing,1,49997.23047,"Howard W. Phillips & Co., Inc.",florida international university,Marketing,Bachelor
92880151,500,0.997235477,0.002764523,0.754000008,0.002,0.033,0.202000007,0.002,0.007,Bachelor,"Technology, Information and Internet",6.5,optimizely,Northern America,United States,New York,New York City,social media,4,177108.8438,EPiServer Group AB,san francisco state university,Marketing,Bachelor
92910032,500,0.956634581,0.043365419,0.861000001,0.043000001,0.006,0.014,0.012,0.064000003,Bachelor,Luxury Goods & Jewelry,4.75,chloé,Northern America,United States,New York,New York City,marketing representative,2,69742.625,Compagnie Financière Richemont SA,parsons school of design the new school,"BBA in Strategic Design and Management, Fashion Communications Minor",Bachelor
92937039,225,0.004447343,0.995552659,0.898999989,0.045000002,0.005,0.004,0.029999999,0.017000001,empty,Wholesale Building Materials,,ferguson fire and fabrication,Northern America,United States,New York,New York City,sales account,3,114638.5625,"Ferguson Enterprises, Inc.",,,
92943873,500,0.004226263,0.995773733,0.989000022,0,0.001,0.01,0,0,MBA,Financial Services,5,ubs,Northern America,United States,empty,empty,investment banking analyst,2,91586.54688,UBS Group AG,columbia business school,,MBA
93136885,500,0.003564907,0.996435106,0.823000014,0.021,0.037,0.071000002,0.001,0.046999998,Bachelor,Marketing & Advertising,26.66,dream job studios,Northern America,United States,New York,empty,creative,5,327806.2188,Dream Job Studios,the art institutes,Graphic Design,Bachelor
93241718,500,0.000220702,0.999779284,0.005,0,0.008,0.986999989,0,0,Bachelor,,,prodigy network,Northern America,United States,New York,New York City,real estate broker,6,102924.8125,Prodigy Network LLC,universidad de los andes,,Bachelor
93526435,500,0.00366595,0.996334076,0.984000027,0.008,0.001,0.006,0,0.001,Bachelor,Advertising Services,9.66,fitch solutions,Northern America,United States,New York,empty,sales marketing,5,239921.0625,The Hearst Family Trust,rochester institute of technology,,Bachelor
93573940,500,0.003564907,0.996435106,0.987999976,0.001,0,0.001,0.007,0.003,empty,Broadcast Media Production and Distribution,11.42,itv america,Northern America,United States,New York,New York City,producer,7,235808.875,ITV Plc,fordham university,,empty
93619758,256,0,1,0,0,1,0,0,0,Doctor,Software Development,7.33,facebook,Northern America,United States,New York,New York City,research scientist,3,330686.9688,"Meta Platforms, Inc.",vanderbilt university,Electrical Engineering,Doctor
93951091,449,0.997189462,0.002810538,0.888000011,0.068000004,0.003,0.026000001,0.005,0.01,empty,Management Consulting,,teresa leigh home family office,empty,empty,empty,empty,business,7,572587.4375,Teresa Leigh Household Risk Management,,,
94335023,281,0.004510918,0.995489061,0.704999983,0.270999998,0,0.003,0.003,0.017999999,Bachelor,Publishing,5.75,the new york times,Northern America,United States,New York,New York City,video editor,1,97980.49219,The New York Times Co.,duke university,Environmental Science,Bachelor
94435177,500,0.004971931,0.995028079,0.298000008,0.425000012,0.009,0.228,0.005,0.035,empty,Financial Services,24.58,jpmorgan chase co,Northern America,United States,New York,empty,healthcare,2,110709.9063,JPMorgan Chase & Co.,muhlenberg college,,empty
94825363,500,1,0,0.007,0.001,0.973999977,0.001,0,0.017000001,Master,Writing and Editing,3.08,wwd,Northern America,United States,New York,empty,journalist,3,96669.57031,Penske Media Corp.,central saint martins university of the arts london,Fashion Journalism,Master
95081774,456,0.996709704,0.003290296,0.92900002,0.003,0,0.039999999,0.001,0.027000001,Doctor,Law Practice,13.66,indiana university kelley school of business,Northern America,United States,New York,New York City,professor,5,280931.875,Indiana University,state university of new york at buffalo law school,,Doctor
