user_id,numconnections,f_prob,m_prob,white_prob,black_prob,api_prob,hispanic_prob,native_prob,multiple_prob,highest_degree,currentindustry,total_experience_years,company_cleaned,region,country,state,city,mapped_role,seniority,total_compensation,ultimate_parent_company_name,campus_cleaned,field_raw,degree
86606692,303,0.0048668487,0.9951331615,0.9879999757,0.0,0.001000000047,0.002000000095,0.001000000047,0.00800000038,Bachelor,Law Enforcement,26.25,u s secret service,Northern America,United States,New Jersey,empty,agent,1.0,62146.77734375,Government of the United States of America,university of toledo,,Bachelor
86830181,500,0.0,1.0,0.03200000152,0.001000000047,0.94599998,0.0,0.0,0.02099999972,Doctor,Law Practice,3.24,rivkin radler llp,Northern America,United States,New York,New York City,law,3.0,176206.625,Rivkin Radler LLP,maurice a deane school of law at hofstra university,,Doctor
86863138,237,0.003665949916,0.9963340759,0.8970000148,0.05200000107,0.003000000026,0.01999999955,0.002000000095,0.02600000054,Bachelor,Medical Practices,11.25,columbia university irving medical center,Northern America,United States,New York,New York City,physician,4.0,287167.875,The Trustees of Columbia University in The City of New York,mount sinai school of medicine,Medicine,empty
87099337,500,0.003320505377,0.9966794848,0.9879999757,0.0,0.0,0.004999999888,0.0,0.007000000216,MBA,Financial Services,27.34,equitable,Northern America,United States,empty,empty,innovation,6.0,319833.5,"Equitable Holdings, Inc.",georgia state university j mack robinson college of business,Finance,MBA
87420827,349,0.0,1.0,0.4939999878,0.004999999888,0.4099999964,0.06199999899,0.0,0.02899999917,Master,Real Estate,15.0,yellowstone real estate investments,Northern America,United States,New York,New York City,operating officer,6.0,391563.875,Yellowstone Real Estate Investments,massachusetts institute of technology,Mechanical Engineering,Master
87687097,500,1.0,0.0,0.8930000067,0.007000000216,0.004999999888,0.02099999972,0.01600000076,0.05799999833,Doctor,Real Estate,33.16,university of michigan stephen m ross school of business,Northern America,United States,Michigan,Ann Arbor,directors,4.0,130437.1796875,University of Michigan,syracuse university college of law,Law,Doctor
87727948,500,0.004676134791,0.9953238368,0.8050000072,0.1529999971,0.001000000047,0.006000000052,0.01300000027,0.02199999988,MBA,Information Technology & Services,19.17,fivetwenty radio,empty,empty,empty,empty,product support,3.0,87207.3984375,,university of phoenix,,MBA
88288711,457,0.5556599498,0.4443400502,0.002000000095,0.001000000047,0.9950000048,0.0,0.0,0.002000000095,Doctor,Research,7.5,new york genome center,Northern America,United States,New York,empty,researcher,2.0,100036.921875,New York Genome Center,columbia university in the city of new york,"Biomathematics, Bioinformatics, and Computational Biology",Doctor
88547363,500,0.01381225418,0.9861877561,0.8709999919,0.07100000232,0.001000000047,0.006000000052,0.01899999939,0.03200000152,Bachelor,International Affairs,8.42,one for justice,Northern America,United States,New York,New York City,writer,6.0,630965.4375,One for Justice,brown university,History,Bachelor
88770497,500,0.01501117833,0.9849888086,0.9169999957,0.0120000001,0.03099999949,0.01400000043,0.001000000047,0.02500000037,empty,Research Services,,associated press,Northern America,United States,New York,empty,law,2.0,123688.84375,The Associated Press (New York),brooklyn college,,empty
88780445,376,0.998350203,0.001649796963,0.006000000052,0.00800000038,0.8029999733,0.1609999985,0.001000000047,0.02099999972,Bachelor,Hospital & Health Care,13.92,skin aesthetic surgery of manhattan,Northern America,United States,New York,New York City,nurse,1.0,53517.03125,,new york university,Global Public Health & Biology,Bachelor
88957833,500,1.0,0.0,0.3540000021,0.5400000215,0.02899999917,0.01899999939,0.02099999972,0.03700000048,Bachelor,Events Services,7.57,don t tell comedy,Northern America,United States,New York,New York City,host,2.0,71557.5,"Don't Tell Comedy, Inc.",syracuse university maxwell school,Political Science and Government,Bachelor
88959225,500,0.4753323495,0.5246676803,0.9810000062,0.004999999888,0.00400000019,0.002000000095,0.00400000019,0.00400000019,MBA,Information Technology & Services,6.99,freelance,empty,empty,empty,empty,stack engineer,4.0,82784.03125,Independent,anadolu university,Management Information Systems,Bachelor
89070334,421,0.003707014024,0.9962930083,0.9779999852,0.001000000047,0.002000000095,0.007000000216,0.0,0.0120000001,empty,Design Services,,school of visual arts,Northern America,United States,New York,New York City,graphic design,4.0,105767.3359375,School of Visual Arts,yale school of art,graphic design,empty
89341189,500,1.0,0.0,0.01300000027,0.03400000185,0.8550000191,0.03999999911,0.003000000026,0.0549999997,Bachelor,Computer Software,10.57,horizon media,Northern America,United States,New York,New York City,strategist,4.0,153717.375,"Horizon Media, Inc.",fullstack academy,,empty
89425651,320,1.0,0.0,0.07800000161,0.02899999917,0.01300000027,0.871999979,0.00400000019,0.00400000019,empty,Hospital & Health Care,8.59,private dermatology practice dr harold mermelstein md,Northern America,United States,New York,New York City,medical,1.0,45913.4609375,PRIVATE DERMATOLOGY PRACTICE,university of mount saint vincent,Registered Nursing/Registered Nurse,empty
89589448,358,0.9988334775,0.001166522503,0.008999999613,0.003000000026,0.9350000024,0.05099999905,0.002000000095,0.0,Bachelor,Dairy Product Manufacturing,,new york city police department,Northern America,United States,New York,New York City,computer technician,1.0,42845.23046875,New York City Police Department,stony brook university,"Biology, General",Bachelor
89628284,500,1.0,0.0,0.5699999928,0.09899999946,0.200000003,0.08200000226,0.002000000095,0.04699999839,Master,Retail Apparel and Fashion,42.58,midcap financial,Northern America,United States,Maryland,Bethesda,equity,5.0,357884.875,MidCap Financial Services LLC,universidad pontificia de salamanca,"Advanced Spanish Grammar, Conversation, Composition & Culture",empty
89667932,500,0.9968522191,0.003147780895,0.02899999917,0.02500000037,0.001000000047,0.9399999976,0.001000000047,0.00400000019,Master,,12.01,the beekman tower,Northern America,United States,New York,New York City,reservations,1.0,43077.765625,The Beekman Tower (23370434),monroe college,Accounting and Business/Management,Master
89782856,166,0.943762064,0.05623793602,0.5849999785,0.4009999931,0.00400000019,0.009999999776,0.0,0.0,Master,Hospital & Health Care,16.25,memorial sloan kettering cancer center,Northern America,United States,New York,New York City,research scientist,5.0,250511.59375,Memorial Sloan Kettering Cancer Center,vanderbilt university,Evolutionary Biology,Master
90127370,370,0.002259522211,0.9977405071,0.003000000026,0.001000000047,0.925999999,0.0,0.0,0.0700000003,Bachelor,Financial Services,3.33,five rings,Northern America,United States,New York,New York City,research,1.0,124791.921875,Five Rings LLC,columbia university in the city of new york,Computer Science,Bachelor
90377796,500,0.6204357147,0.3795642555,0.002000000095,0.9380000234,0.008999999613,0.03299999982,0.002000000095,0.01600000076,Doctor,Retail,41.07,starbucks,Northern America,United States,New York,New York City,actor,5.0,366038.46875,Starbucks Corp.,american university,Chemistry & Finance,Bachelor
90402033,500,0.004548722878,0.9954512715,0.2759999931,0.4970000088,0.009999999776,0.1959999949,0.001000000047,0.01999999955,Doctor,Law Practice,8.08,quinn emanuel,Northern America,United States,New York,empty,law,3.0,269435.3125,Quinn Emanuel Urquhart & Sullivan LLP,columbia law school,,Doctor
90496124,383,0.9973310232,0.002668976784,0.4889999926,0.04500000179,0.003000000026,0.4519999921,0.004999999888,0.006000000052,Master,Education Administration Programs,2.0,nyu wasserman center for career development,Northern America,United States,New York,empty,writer,1.0,59916.50390625,NYU Wasserman Center for Career Development,new york university,art history and MA in Humanities,Master
90776586,500,0.9826847911,0.01731520891,0.7900000215,0.1089999974,0.01899999939,0.07699999958,0.001000000047,0.00400000019,Bachelor,Professional Training & Coaching,4.08,kairacenter,Northern America,United States,New York,New York City,actor,5.0,468050.34375,,international open university,"Business Administration and Management, General",Bachelor
90936150,294,0.003452601843,0.996547401,0.8619999886,0.1059999987,0.02500000037,0.003000000026,0.00400000019,0.0,Bachelor,Investment Management,7.92,hightower advisors,Northern America,United States,New York,New York City,investment consultant,6.0,122234.59375,Hightower Holding LLC,alfred lerner college of business economics at university of delaware,Finance,Bachelor
90961318,156,0.001964150229,0.9980358481,0.8270000219,0.1720000058,0.001000000047,0.0,0.0,0.0,Master,Performing Arts,8.91,mj the musical,Northern America,United States,empty,empty,host,1.0,41236.16015625,,new york university,Media Producing,Master
91570906,500,0.003759492189,0.9962404966,0.9900000095,0.003000000026,0.0,0.003000000026,0.0,0.00400000019,Bachelor,Advertising Services,46.75,arc worldwide,Northern America,United States,New York,New York City,creative,1.0,81642.09375,Publicis Groupe SA,the creative circus,Copywriting,empty
91613288,472,0.005175514147,0.9948244691,0.9279999733,0.05000000075,0.0,0.002000000095,0.006000000052,0.01400000043,Bachelor,Motion Pictures & Film,14.67,hbo,Northern America,United States,Rhode Island,Newport,video editor,1.0,58210.31640625,"Warner Bros. Discovery, Inc.",hofstra university,Filmmaking,Bachelor
91685829,395,0.0,1.0,0.2280000001,0.02300000004,0.6330000162,0.0540000014,0.003000000026,0.05900000036,empty,Medical Practices,5.0,utr therapeutics inc,Northern America,United States,New York,New York City,investigator,5.0,214790.59375,UTR THERAPEUTICS INC.,columbia university in the city of new york,Genome Engineering,empty
91935442,212,0.998565197,0.001434803009,0.224999994,0.001000000047,0.474999994,0.2099999934,0.004999999888,0.08399999887,Bachelor,Marketing & Advertising,3.92,gooey on the inside,Northern America,United States,New York,empty,social media,2.0,66845.015625,Gooey On The Inside LLC,cria,Digital Strategies,empty
91994097,348,0.004899382591,0.9951006174,0.9869999886,0.001000000047,0.001000000047,0.008999999613,0.001000000047,0.001000000047,Bachelor,Insurance,9.59,coverys,Northern America,United States,New York,New York City,underwriting,6.0,395613.03125,"Coverys Community Healthcare Foundation, Inc.",binghamton university,Financial Economics,Bachelor
92233581,500,0.9986046553,0.001395344734,0.7900000215,0.1089999974,0.01899999939,0.07699999958,0.001000000047,0.00400000019,Master,Hospitals and Health Care,24.25,anthem blue cross and blue shield,Northern America,United States,New York,New York City,social,6.0,297182.03125,"Elevance Health, Inc.",the george washington university,Legislative Affairs; concentration in Health Policy,Master
92355486,237,0.003480781335,0.996519208,0.7409999967,0.2290000021,0.001000000047,0.004999999888,0.003000000026,0.02099999972,Bachelor,Construction,,danum developments ltd,Northern America,United States,New York,New York City,project development,6.0,606173.25,Danum Developments Ltd.,sheffield hallam university,Construction Management,Bachelor
92451517,299,0.003320505377,0.9966794848,0.9869999886,0.0,0.0,0.00400000019,0.0,0.008999999613,Doctor,Biotechnology Research,15.66,rutgers new jersey medical school,Northern America,United States,New Jersey,Newark,professor,5.0,233794.15625,Rutgers State University of New Jersey,johns hopkins bloomberg school of public health,Molecular Microbiology and Immunology,Doctor
92561363,500,0.03108813986,0.9689118862,0.08900000155,0.1159999967,0.04600000009,0.72299999,0.003000000026,0.02300000004,Bachelor,Marketing & Advertising,10.67,kinesso,Northern America,United States,New York,New York City,digital marketing,6.0,284763.5,"Interpublic Group of Cos., Inc.",northeastern university,Marketing/Finance,Bachelor
92599387,246,0.9989759326,0.001024067402,0.3370000124,0.1230000034,0.02999999933,0.5099999905,0.0,0.0,Master,Research,5.83,oxford centre for the creative brain,Northern Europe,United Kingdom,England,empty,teaching,3.0,82884.8828125,,university of oxford,Clinical Neuroscience,Master
92798472,500,0.9882260561,0.0117739439,0.8980000019,0.007000000216,0.002000000095,0.0,0.01099999994,0.08200000226,Bachelor,Apparel & Fashion,8.59,hwp insurance,Northern America,United States,New York,New York City,social media marketing,1.0,49997.23046875,"Howard W. Phillips & Co., Inc.",florida international university,Marketing,Bachelor
92880151,500,0.997235477,0.002764523029,0.7540000081,0.002000000095,0.03299999982,0.202000007,0.002000000095,0.007000000216,Bachelor,"Technology, Information and Internet",6.5,optimizely,Northern America,United States,New York,New York City,social media,4.0,177108.84375,EPiServer Group AB,san francisco state university,Marketing,Bachelor
92910032,500,0.9566345811,0.04336541891,0.8610000014,0.04300000146,0.006000000052,0.01400000043,0.0120000001,0.06400000304,Bachelor,Luxury Goods & Jewelry,4.75,chloé,Northern America,United States,New York,New York City,marketing representative,2.0,69742.625,Compagnie Financière Richemont SA,parsons school of design the new school,"BBA in Strategic Design and Management, Fashion Communications Minor",Bachelor
92937039,225,0.004447343294,0.995552659,0.898999989,0.04500000179,0.004999999888,0.00400000019,0.02999999933,0.01700000092,empty,Wholesale Building Materials,,ferguson fire and fabrication,Northern America,United States,New York,New York City,sales account,3.0,114638.5625,"Ferguson Enterprises, Inc.",,,
92943873,500,0.004226263147,0.9957737327,0.9890000224,0.0,0.001000000047,0.009999999776,0.0,0.0,MBA,Financial Services,5.0,ubs,Northern America,United States,empty,empty,investment banking analyst,2.0,91586.546875,UBS Group AG,columbia business school,,MBA
93136885,500,0.003564907005,0.9964351058,0.8230000138,0.02099999972,0.03700000048,0.07100000232,0.001000000047,0.04699999839,Bachelor,Marketing & Advertising,26.66,dream job studios,Northern America,United States,New York,empty,creative,5.0,327806.21875,Dream Job Studios,the art institutes,Graphic Design,Bachelor
93241718,500,0.000220701826,0.999779284,0.004999999888,0.0,0.00800000038,0.9869999886,0.0,0.0,Bachelor,,,prodigy network,Northern America,United States,New York,New York City,real estate broker,6.0,102924.8125,Prodigy Network LLC,universidad de los andes,,Bachelor
93526435,500,0.003665949916,0.9963340759,0.9840000272,0.00800000038,0.001000000047,0.006000000052,0.0,0.001000000047,Bachelor,Advertising Services,9.66,fitch solutions,Northern America,United States,New York,empty,sales marketing,5.0,239921.0625,The Hearst Family Trust,rochester institute of technology,,Bachelor
93573940,500,0.003564907005,0.9964351058,0.9879999757,0.001000000047,0.0,0.001000000047,0.007000000216,0.003000000026,empty,Broadcast Media Production and Distribution,11.42,itv america,Northern America,United States,New York,New York City,producer,7.0,235808.875,ITV Plc,fordham university,,empty
93619758,256,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Doctor,Software Development,7.33,facebook,Northern America,United States,New York,New York City,research scientist,3.0,330686.96875,"Meta Platforms, Inc.",vanderbilt university,Electrical Engineering,Doctor
93951091,449,0.9971894622,0.002810537815,0.8880000114,0.0680000037,0.003000000026,0.02600000054,0.004999999888,0.009999999776,empty,Management Consulting,,teresa leigh home family office,empty,empty,empty,empty,business,7.0,572587.4375,Teresa Leigh Household Risk Management,,,
94335023,281,0.004510917701,0.9954890609,0.7049999833,0.2709999979,0.0,0.003000000026,0.003000000026,0.01799999923,Bachelor,Publishing,5.75,the new york times,Northern America,United States,New York,New York City,video editor,1.0,97980.4921875,The New York Times Co.,duke university,Environmental Science,Bachelor
94435177,500,0.004971930757,0.9950280786,0.2980000079,0.4250000119,0.008999999613,0.2280000001,0.004999999888,0.03500000015,empty,Financial Services,24.58,jpmorgan chase co,Northern America,United States,New York,empty,healthcare,2.0,110709.90625,JPMorgan Chase & Co.,muhlenberg college,,empty
94825363,500,1.0,0.0,0.007000000216,0.001000000047,0.9739999771,0.001000000047,0.0,0.01700000092,Master,Writing and Editing,3.08,wwd,Northern America,United States,New York,empty,journalist,3.0,96669.5703125,Penske Media Corp.,central saint martins university of the arts london,Fashion Journalism,Master
95081774,456,0.9967097044,0.003290295601,0.92900002,0.003000000026,0.0,0.03999999911,0.001000000047,0.0270000007,Doctor,Law Practice,13.66,indiana university kelley school of business,Northern America,United States,New York,New York City,professor,5.0,280931.875,Indiana University,state university of new york at buffalo law school,,Doctor
95187901,500,0.003564907005,0.9964351058,0.3490000069,0.001000000047,0.002000000095,0.6430000067,0.001000000047,0.00400000019,empty,Investment Management,10.0,partners group,Northern America,United States,New York,New York City,capital markets,5.0,901124.125,Partners Group Holding AG,dartmouth college,Economics,empty
95513878,500,1.0,0.0,0.1920000017,0.6769999862,0.01300000027,0.09499999881,0.00800000038,0.01499999966,Bachelor,Consumer Services,8.08,uber,Northern America,United States,New York,empty,consumer marketing,4.0,157493.140625,"Uber Technologies, Inc.",the george washington university school of business,Marketing and International Business,Bachelor
95541227,456,0.5018121004,0.4981878996,0.6499999762,0.172999993,0.08200000226,0.01300000027,0.003000000026,0.07900000364,Master,International Affairs,7.99,columbia university,Northern America,United States,New York,New York City,nanny,4.0,79084.3046875,The Trustees of Columbia University in The City of New York,rutgers university,Political Science- United Nations and Global Policy Studies,Master
95646541,500,0.004503113218,0.9954968691,0.7820000052,0.03500000015,0.01099999994,0.150000006,0.02199999988,0.0,Master,Pharmaceutical Manufacturing,33.0,health and pharma solutions llc,Northern America,United States,Connecticut,Guilford,medical,5.0,326766.15625,Health and Pharma Solutions LLC,the wharton school,General Management-Finance,empty
95970031,500,0.04584821314,0.9541518092,0.9990000129,0.001000000047,0.0,0.0,0.0,0.0,Bachelor,Computer Software,10.84,linkedin,Northern America,United States,New York,New York City,media relations,5.0,358993.75,Microsoft Corp.,middlebury college,"Political Science and Government, History",Bachelor
96075401,500,0.0,1.0,0.2980000079,0.06300000101,0.5630000234,0.03400000185,0.002000000095,0.03999999911,empty,Law Practice,,klein moynihan turco llp,Northern America,United States,New York,New York City,lawyer,2.0,227777.125,Klein Moynihan Turco LLP,,,
96122466,500,0.06275589764,0.9372441173,0.06700000167,0.01999999955,0.05799999833,0.773999989,0.007000000216,0.07400000095,Bachelor,Computer Software,4.58,m t bank,Northern America,United States,New York,New York City,business analyst,5.0,143509.421875,M&T Bank Corp.,university at buffalo,Economics & Computer Science,empty
96131744,363,0.9966919422,0.003308057785,0.9929999709,0.0,0.0,0.003000000026,0.0,0.00400000019,Bachelor,Public Relations and Communications Services,5.41,gatehouse media,Northern America,United States,New York,New York City,social media,2.0,115021.78125,"Gatehouse Media, Inc.",seton hall university,Public RelationsAdvertisingand Applied Communication/ Art History,Bachelor
96144894,500,1.0,0.0,0.9990000129,0.0,0.0,0.001000000047,0.0,0.0,Bachelor,Information Technology & Services,12.84,mercer,Northern America,United States,New York,New York City,human resources consultant,6.0,360782.53125,"Marsh & McLennan Cos., Inc.",cornell university,Industrial and Labor Relations,Bachelor
96196296,182,0.005307796411,0.9946922064,0.9660000205,0.02300000004,0.001000000047,0.00800000038,0.001000000047,0.001000000047,Bachelor,Hospitality,22.32,westhampton country club,Northern America,United States,New York,Westhampton Beach,lifeguard,1.0,55770.56640625,"Westhampton Country Club, Inc.",st john s university,"Finance, General",Bachelor
96376536,226,1.0,0.0,0.996999979,0.001000000047,0.001000000047,0.001000000047,0.0,0.0,Master,Education Administration Programs,8.16,the brearley school,Northern America,United States,New York,New York City,counselor,1.0,43940.56640625,Brearley School,new york university,Mental Health Counseling,Master
96545484,369,0.003564907005,0.9964351058,0.1480000019,0.001000000047,0.8199999928,0.003000000026,0.0,0.02800000086,Doctor,Law Practice,35.67,executive office for immigration review,Northern America,United States,New York,New York City,law,2.0,144209.578125,Government of the United States of America,brooklyn law school,Law,Doctor
96811550,500,0.7586053014,0.2413946986,0.9750000238,0.009999999776,0.001000000047,0.001000000047,0.0,0.01300000027,Bachelor,Government Relations Services,8.67,waikato regional council,Pacific Islands,New Zealand,Waikato,Hamilton,communication,4.0,108354.3828125,Regional Council of Waikato,university of colorado boulder,Molecular Biology,Bachelor
96838538,500,0.5506639481,0.4493360519,0.01300000027,0.00400000019,0.9430000186,0.006000000052,0.00400000019,0.02999999933,Doctor,Law Practice,26.16,goodwin,Northern America,United States,New York,New York City,law,1.0,321034.8125,Goodwin Procter LLP,york university osgoode hall law school,,Doctor
97163843,500,0.002260104287,0.9977399111,0.09899999946,0.3889999986,0.03400000185,0.4690000117,0.008999999613,0.0,Bachelor,Graphic Design,52.91,freelance,Northern America,United States,New York,New York City,creative,5.0,453960.0625,Independent,milwaukee institute of art design,Graphic Design,Bachelor
97357306,260,0.004917926155,0.9950820804,0.175999999,0.7990000248,0.002000000095,0.009999999776,0.0,0.01300000027,empty,,15.0,la revise llc,Northern America,United States,New York,New York City,food beverage,6.0,140200.515625,,soissons,Restaurant and Hotel Management,empty
97369524,500,0.2458453178,0.7541546822,0.02899999917,0.9610000253,0.0,0.001000000047,0.001000000047,0.00800000038,Bachelor,Food Production,23.75,community foodbank of new jersey,Northern America,United States,New Jersey,Hillside,network administrator,5.0,71251.4765625,Community Foodbank of New Jersey,virginia union university,,empty
97383045,174,0.9967666268,0.003233373165,0.9900000095,0.0,0.001000000047,0.00400000019,0.0,0.004999999888,Master,Higher Education,2.0,nyu tandon school of engineering,Northern America,United States,New York,New York City,coordinator,1.0,96492.9375,New York University,new york university polytechnic school of engineering,Executive Management of Technology,Master
97470101,500,0.003320505377,0.9966794848,0.92900002,0.01999999955,0.001000000047,0.02300000004,0.00400000019,0.02300000004,empty,,,,,,,,,,,,,,
97661157,500,0.9997597337,0.0002402663231,0.9060000181,0.03500000015,0.01700000092,0.006000000052,0.003000000026,0.03299999982,Master,Biotechnology,7.08,icahn school of medicine at mount sinai,Northern America,United States,New York,empty,research scientist,2.0,133047.1875,The Mount Sinai Hospital,boston university,Bioinformatics,Master
97716501,191,0.996042788,0.003957211971,0.6750000119,0.2360000014,0.003000000026,0.04600000009,0.001000000047,0.0390000008,Master,Law Practice,5.58,willkie farr gallagher llp,Northern America,United States,New York,New York City,paralegal,2.0,140738.109375,Willkie Farr & Gallagher LLP,new york university,English Education,Master
97751795,500,0.9968295693,0.00317043066,0.9530000091,0.01700000092,0.001000000047,0.01099999994,0.001000000047,0.01700000092,Bachelor,Publishing,5.5,foreign affairs magazine,Northern America,United States,New York,New York City,journalist,1.0,72947.3671875,Foreign Affairs Magazine,barnard college,,Bachelor
98282128,500,0.9970688224,0.002931177616,0.9789999723,0.0,0.002000000095,0.01300000027,0.001000000047,0.004999999888,Master,Human Resources Services,16.0,getfive,Northern America,United States,New York,New York City,human resources consultant,6.0,273153.0625,"Talent, Inc.",the milano graduate school of management and urban studies the new school,Organizational Change Management  Human Resources Management,Master
98443179,444,0.004676134791,0.9953238368,0.1000000015,0.1000000015,0.6330000162,0.1410000026,0.003000000026,0.02300000004,empty,Design,,thinc design ny ny,Northern America,United States,New York,New York City,designer,4.0,120000.9609375,Thinc Design,,,
98460768,500,0.9940592051,0.005940794945,0.05799999833,0.001000000047,0.01099999994,0.925999999,0.0,0.00400000019,empty,Broadcast Media Production and Distribution,11.0,cbs news,Northern America,United States,New York,New York City,reporter,1.0,116939.6640625,Paramount Skydance Corp.,la asuncion,,empty
98615685,500,0.99696064,0.003039360046,0.4860000014,0.298999995,0.007000000216,0.04800000042,0.004999999888,0.1550000012,Master,Political Organizations,9.66,red antler,Northern America,United States,New York,New York City,social media,2.0,42298.859375,Red Antler LLC,brooklyn college,Creative Writing,Master
98685076,500,0.9967097044,0.003290295601,0.9559999704,0.01700000092,0.002000000095,0.004999999888,0.001000000047,0.01899999939,Master,Law Practice,12.91,bnp paribas,Northern America,United States,New York,New York City,counsel,6.0,357725.90625,BNP Paribas SA,columbia law school,Master of Laws (LL.M.),Master
98838618,373,1.0,0.0,0.01600000076,0.8100000024,0.01899999939,0.1280000061,0.004999999888,0.02199999988,Master,Architecture and Planning,15.66,studio 1200,Northern America,United States,empty,empty,designer,4.0,107879.0,Studio 1200 LLC,pace university lubin school of business,IIDA Business leadership trainings,Associate
99031779,500,0.8348380923,0.1651619077,0.9959999919,0.001000000047,0.001000000047,0.002000000095,0.0,0.0,Bachelor,Financial Services,2.17,millennium,Northern America,United States,New York,New York City,compliance analyst,2.0,128217.0703125,MLM Trust B,university of michigan,Political Science and Government,Bachelor
99248579,500,1.0,0.0,0.9390000105,0.002000000095,0.009999999776,0.0120000001,0.002000000095,0.03500000015,Bachelor,Information Services,5.0,bmc group inc,Northern America,United States,empty,empty,strategic,5.0,541105.25,"The BMC Group, Inc.",university of washington,Communications,Bachelor
99298786,500,0.9979821444,0.002017855644,0.9990000129,0.001000000047,0.0,0.0,0.0,0.0,Doctor,Higher Education,12.99,perry law,Northern America,United States,New York,New York City,law,3.0,188618.421875,Perry Law,harvard law school,,Doctor
99495901,500,0.0,1.0,0.4909999967,0.08100000024,0.3210000098,0.06400000304,0.002000000095,0.04100000113,Bachelor,Retail,10.0,nissan motor corporation,Northern America,United States,New Jersey,Edison,hris,4.0,232151.0625,"Nissan Motor Co., Ltd.",rajiv gandhi prodyogiki vishwavidyalaya,Computer Science,empty
99767758,500,0.9969972372,0.003002762794,0.9890000224,0.001000000047,0.002000000095,0.006000000052,0.0,0.002000000095,Doctor,Information Technology & Services,26.41,canonical,Northern America,United States,New York,New York City,development engineer,5.0,465823.21875,Canonical Ltd.,university at albany,Physics,Doctor
99891488,500,0.05194116011,0.9480588436,1.0,0.0,0.0,0.0,0.0,0.0,Bachelor,Investment Banking,8.67,mgg investment group lp,Northern America,United States,New York,New York City,equity,5.0,346007.8125,McCourt LP,university of virginia,Economics and History,Bachelor
99979129,473,0.3766739964,0.6233260036,0.4440000057,0.2649999857,0.09200000018,0.1360000074,0.02099999972,0.04199999943,Bachelor,Financial Services,4.08,bank of america merrill lynch,Northern America,United States,New York,empty,research analyst,2.0,129721.421875,Bank of America Corp.,harvard university,Economics and Computer Science,Bachelor
100173975,500,0.2617293894,0.7382706404,0.9929999709,0.001000000047,0.002000000095,0.0,0.0,0.00400000019,Bachelor,Advertising Services,25.59,doceree,Northern America,United States,New York,New York City,marketing consultant,6.0,324538.125,"Doceree, Inc.",university at albany suny,Communication,Bachelor
100417696,500,0.000766824116,0.9992331862,0.9169999957,0.07299999893,0.0,0.0,0.001000000047,0.008999999613,Doctor,Market Research,22.84,fors marsh,Northern America,United States,Virginia,Arlington,professor,4.0,81820.234375,Fors Marsh Group LLC,university of iowa,Political Science,Doctor
100448961,500,0.004971930757,0.9950280786,0.9789999723,0.008999999613,0.001000000047,0.002000000095,0.0,0.008999999613,Bachelor,Advertising Services,22.5,kinesso,Northern America,United States,New York,New York City,consumer marketing,6.0,245988.75,"Interpublic Group of Cos., Inc.",miami university,Mass Communications,Bachelor
100598712,500,0.00437369803,0.9956263304,0.4009999931,0.1509999931,0.0549999997,0.3429999948,0.0120000001,0.03799999878,Bachelor,Investment Management,7.59,alpine investors,Northern America,United States,New York,New York City,equity,4.0,402619.5625,Alpine Investors,university school of milwaukee,,High School
101302991,325,0.01173514407,0.9882648587,0.001000000047,0.0,0.001000000047,0.9980000257,0.0,0.0,Bachelor,Biotechnology,9.75,merck,Northern America,United States,Pennsylvania,empty,scientist i,1.0,59646.71484375,"Merck & Co., Inc.",texas a m university,Biochemistry,Bachelor
101368793,350,0.9991341829,0.00086581707,0.003000000026,0.01300000027,0.01400000043,0.9670000076,0.002000000095,0.001000000047,Bachelor,Non-profit Organization Management,5.99,pelham country club,Northern America,United States,New York,New York City,food service worker,1.0,42138.546875,Pelham Country Club,cornell university,Hotel Administration,Bachelor
101423530,500,0.1374440342,0.8625559807,0.9269999862,0.03099999949,0.01899999939,0.006000000052,0.002000000095,0.01499999966,Bachelor,Marketing & Advertising,24.75,merkle,Northern America,United States,New York,New York City,digital,5.0,506439.25,"Merkle, Inc.",university of louisville,Marketing,Bachelor
101792746,500,0.9977758527,0.00222414732,0.9700000286,0.001000000047,0.001000000047,0.002000000095,0.0,0.02600000054,Bachelor,,13.5,google,Northern America,United States,New York,New York City,content,5.0,464803.6875,"Alphabet, Inc.",boston college,Economics,Bachelor
102126384,151,1.0,0.0,0.01799999923,0.009999999776,0.9250000119,0.00400000019,0.00400000019,0.0390000008,Doctor,Hospital & Health Care,9.5,american medical student association amsa,Northern America,United States,New York,New York City,event coordinator,1.0,49196.51953125,American Medical Student Association,american university of antigua college of medicine,Medicine,Doctor
102592696,489,0.9964029193,0.003597080708,0.1589999944,0.00800000038,0.1770000011,0.6430000067,0.001000000047,0.0120000001,Bachelor,Financial Services,8.0,new york institute of finance,Northern America,United States,New York,empty,ambassador,5.0,105130.7421875,"Nikkei, Inc.",berkeley college new york,International Business,Bachelor
102715031,348,0.9971190095,0.002880990505,0.9860000014,0.00400000019,0.001000000047,0.003000000026,0.001000000047,0.004999999888,MBA,Accounting,9.08,ey,Northern America,United States,New York,New York City,tax preparer,2.0,123103.8671875,Ernst & Young Global Ltd.,providence college,Accounting,MBA
